id_persona|fecha_relevamiento|fecha_actualizacion|tecnologia_pc_casa|tecnologia_pc_trabajo|tecnologia_pc_universidad|tecnologia_pc_otro_lugar|tecnologia_int_casa|tecnologia_int_trabajo|tecnologia_int_universidad|tecnologia_int_movil|tecnologia_int_otro_lugar|deportes|deportes_universidad|deportes_gimnasio|deportes_particular|deportes_otro_lugar|deportes_basquet|deportes_futbol|deportes_gimnasia|deportes_handball|deportes_natacion|deportes_tenis|deportes_voley|deportes_otros|nivel_idioma_ingles|nivel_idioma_aleman|nivel_idioma_frances|nivel_idioma_italiano|nivel_idioma_portugues|nivel_idioma_chino|idioma_otro|nivel_idioma_otro
52092|2022-06-21|2022-06-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
22835|2019-03-07|2023-04-25|S|N|S|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Basico|Desconoce|||
52023|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54450|2022-08-10|2023-10-18|S|N|N|N|S|N|N|N|S|S|N|S|S|N|N|N|S|N|N|S|N|S|Basico|Desconoce|Desconoce|Desconoce|Basico|||
54139|2022-04-12|2024-03-11|S|N|N|N|S|N|N|N|S|S|S|N|N|N|N|S|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Basico|||
29573|2004-03-02|2004-03-02|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
47892|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54736|2022-09-12|2024-05-30|S|N|S|S|S|N|S|N|N|S|N|N|S|N|N|N|N|N|N|S|N|S|Bueno|Basico|Desconoce|Basico|Basico|||
51925|2008-03-31|2008-03-31|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55369|2022-09-30|2022-09-30|S|N|S|S|S|N|N|N|S|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
54868|2022-10-13|2023-08-15|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Basico|Basico|||||
16276|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48710|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55824|2021-03-25|2021-03-25|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
51639|2015-03-31|2016-03-31|S|N|N|S|S|N|N|N|S|S|N|N|S|N|N|N|N|N|N|N|N|S||||||||
54383|2022-09-21|2022-09-21|S|N|N|N|S|N|N|N|S|S|N|N|S|S|N|S|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
22739|2014-06-09|2014-06-09|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50301|2011-03-01|2011-03-10|S|S|N|S|S|S|N|N|S|S|N|S|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48879|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54207|2021-11-18|2022-04-01|S|S|N|N|S|S|N|N|N|S|N|N|S|N|N|N|S|N|N|N|N|S|Basico|Desconoce|Basico|Desconoce|Desconoce|||
53937|2022-08-16|2023-08-30|S|N|S|S|S|N|S|N|N|S|S|S|N|N|N|N|N|N|N|N|S|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
53920|2020-03-03|2020-03-03|S|N|S|S|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
51204|2019-02-19|2019-08-15|S|S|N|N|S|S|N|N|N|S|N|N|N|S|N|S|N|N|N|N|N|N|Basico|||||||
52312|2021-02-11|2021-04-12|S|S|S|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
89309|2023-06-19|2023-06-19|S|S|S|N|S|S|S|S|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|||||||
103230|2023-12-20|2023-12-20|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|S|N|Bueno|Desconoce|Desconoce|Desconoce|Basico|Desconoce||
49992|2020-02-28|2020-08-12|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
104625|2024-03-06|2024-03-06|S|N|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51775|2008-02-27|2008-02-27|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
79435|2023-03-14|2023-03-14|N|N|S|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
89741|2023-08-08|2023-08-08|N|N|N|N|N|N|N|S|N|S|N|S|N|N|N|N|N|N|N|N|S|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
50075|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56464|2022-02-07|2022-02-07|S|N|N|N|S|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
53537|2020-08-13|2021-02-10|S|N|S|S|S|N|S|N|N|S|N|N|S|N|N|S|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Basico|Desconoce|||
90192|2023-09-05|2023-09-05|S|N|N|N|S|N|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
53265|2021-12-22|2021-12-22|S|N|S|N|S|N|S|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48386|2005-07-28|2005-07-28|N|N|N|N|N|N|N|N|N|S|N|N|N|S|N|N|N|S|N|N|N|S||||||||
56115|2023-04-03|2023-04-03|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
54681|2023-02-27|2024-03-13|S|N|N|N|S|N|S|N|N|S|N|N|N|S|S|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
55582|2022-03-03|2022-03-03|N|N|N|S|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
54250|2022-10-17|2023-10-31|S|N|N|S|S|N|N|N|N|S|N|N|N|S|S|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
868|2011-09-08|2011-09-09|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51113|2007-03-05|2007-08-31|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
89758|2023-08-09|2023-08-09|S|N|N|N|S|N|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|||||||
51234|2010-04-27|2011-03-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55463|2020-08-21|2020-08-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
56066|2022-03-10|2022-03-10|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
49345|2022-03-21|2024-08-18|S|S|S|N|S|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno||||Basico|||
53867|2017-03-29|2017-03-29|S|N|N|S|S|N|N|N|S|S|N|N|S|S|N|N|N|N|N|N|N|S|Basico||||||Japonés|
29073|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49108|2008-02-11|2008-07-08|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S||||||||
53498|2016-02-03|2016-02-03|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
51293|2006-04-06|2006-04-18|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52636|2014-08-27|2015-02-23|S|N|N|N|S|N|S|N|N|S|S|N|S|N|N|S|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
47519|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56945|2022-06-14|2022-08-23|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51572|2009-03-10|2010-02-15|S|N|N|N|N|N|N|N|N|S|N|N|N|S|N|S|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
104286|2024-03-01|2024-03-09||||||||||||||||||||||||||||||
47974|2022-06-21|2022-06-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53341|2022-03-13|2023-08-10|S|S|S|S|S|S|S|S|S|S|N|N|N|S|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Bueno|Desconoce|||
55795|2021-03-25|2021-03-25|S|S|N|N|S|S|N|N|N|S|S|S|N|N|N|N|S|N|N|S|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
52253|2022-06-21|2024-04-19|S|N|N|N|S|N|N|N|N|S|N|S|S|S|N|N|N|N|N|N|N|S|Muy bueno|Basico|Desconoce|Desconoce|Desconoce|||
57286|2022-08-28|2023-11-28|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
6198|2022-11-22|2023-12-03|S|N|S|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
49623|2009-02-06|2009-02-06|S|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
52689|2018-02-23|2018-02-23|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
50533|2004-05-06|2005-02-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
67495|2023-02-28|2024-03-03||||||||||N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49737|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
34151|2018-06-18|2018-06-18|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|S|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Muy bueno|||
57201|2022-08-13|2023-08-15|S|N|N|N|S|S|S|S|N|S|N|S|N|N|N|N|S|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Basico|Desconoce||
53064|2013-04-10|2013-04-10|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
48025|2007-10-31|2007-10-31|N|N|N|N|N|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S||||||||
51069|2018-06-03|2018-06-03|N|N|N|N|N|N|N|N|N|S|S|N|N|N|N|N|S|N|S|N|N|N||||||||
72112|2016-02-17|2024-02-02|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
53931|2017-03-29|2017-03-29|S|N|S|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||||||
56084|2022-08-15|2023-11-15|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
51103|2014-06-11|2014-06-11|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
47451|2017-04-21|2022-11-30|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54109|2022-10-27|2022-10-27|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||||||
52448|2021-12-01|2022-02-19|S|N|N|N|S|N|N|N|S|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
15672|2019-03-06|2019-03-20|S|N|N|N|N|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
5740|2021-05-19|2023-08-25|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
49025|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
89868|2023-08-15|2024-06-23|S|S|N|N|S|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
105818|2024-08-08|2024-08-08|S|N|N|N|S|N|N|S|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Basico|||||||
57358|2022-09-26|2023-12-15|S|N|N|N|S|N|N|N|S|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48828|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
89909|2023-08-18|2023-08-18|S|N|N|N|S|S|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
28628|2009-06-04|2010-02-26|S|N|N|N|N|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50515|2002-12-02|2002-12-02|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
8212|2022-09-30|2024-02-12|S|N|N|N|S|N|N|N|N|S|N|S|S|N|N|N|N|S|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
47443|2013-03-17|2013-03-17|N|N|N|N|N|N|N|N|N|S|S|N|N|S|N|S|N|N|N|N|N|N|Bueno||||Basico|||
56779|2022-11-16|2023-12-07|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Basico|||
55519|2022-02-08|2024-08-01|S|N|N|N|S|N|N|N|N|S|N|S|S|N|N|S|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
35733|2018-08-02|2019-02-19|S|S|S|N|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
47598|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52763|2012-04-17|2012-04-17|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
51015|2004-04-26|2004-04-26|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54312|2019-12-27|2023-04-27|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|S|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
52858|2014-02-04|2014-03-05|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
104210|2024-02-13|2024-02-13|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N||||||||
52374|2019-03-14|2019-03-14|S|S|S|N|S|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Basico|Desconoce||Valenciano|
49227|2011-12-14|2012-03-02|S|S|N|N|N|S|N|N|N|S|N|S|N|N|N|N|S|N|N|N|N|N|Basico|||||||
51896|2008-03-19|2008-03-19|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52152|2010-08-25|2010-08-25|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
55917|2022-05-01|2022-10-16|S|N|N|S|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||||||
52872|2012-05-09|2012-05-09|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
89641|2023-08-02|2023-08-02|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
56710|2022-03-21|2024-08-12|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
103742|2024-02-02|2024-02-02|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50557|2022-10-26|2022-10-26|S|S|S|N|N|S|S|N|N|S|N|N|N|S|N|S|N|N|N|N|N|N|Bueno|||||||
52422|2010-04-09|2010-04-09|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
53972|2022-08-09|2024-08-07|S|S|N|N|S|S|N|N|S|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
50811|2011-03-12|2011-03-12|S|S|S|N|S|S|S|N|S|S|N|S|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Basico|Desconoce|||
50259|2002-04-25|2002-04-25|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49095|2002-12-06|2002-12-06|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
42131|2022-06-22|2023-09-11|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|S|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Basico|||
26974|2019-12-09|2019-12-09|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
20387|2022-02-09|2024-08-02|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
55181|2022-08-15|2023-08-24|S|N|S|N|S|N|S|N|S|S|N|N|S|S|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
51202|2013-08-14|2014-01-08|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|S|N|N|N|N|N|Basico|||||||
55828|2021-03-25|2021-03-26|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
53313|2022-08-22|2022-08-22|S|N|N|S|S|N|S|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|Basico|||||||
89999|2023-08-25|2023-08-25|S|N|N|N|S|N|N|S|N|S|N|N|S|N|N|N|N|N|N|S|N|S|Basico|Desconoce|Desconoce|Basico|Desconoce|Desconoce||
53185|2014-04-01|2014-02-12|S|S|N|S|S|S|N|N|N|S|N|S|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Basico|Desconoce|||
48820|2014-03-17|2014-03-17|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|S|N|N|N|N|N|Basico|||||||
56513|2022-10-01|2023-11-16|S|N|N|N|S|N|S|N|S|S|S|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Basico|Desconoce|||
56313|2022-08-25|2023-08-29|S|S|N|N|S|S|N|N|N|S|N|S|N|N|S|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Basico|||
53231|2022-08-19|2022-08-24|S|S|N|N|S|S|S|N|N|S|N|S|N|N|S|N|N|N|N|S|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
103697|2024-02-01|2024-02-03|S|N|N|N|S|N|N|S|N|S|N|S|N|N|N|N|N|N|N|N|S|N|Basico|||||||
49633|2009-03-02|2010-03-01|S|S|S|N|S|S|S|N|N|S|N|N|S|N|N|S|N|N|N|N|N|S|Basico|Basico||||||
105981|2024-08-15|2024-08-15|S|N|N|N|S|N|N|S|N|S|N|S|N|N|N|N|S|N|N|N|N|N|Muy bueno|||||||
49728|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
23128|2021-08-16|2024-03-18|S|N|S|N|S|N|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Basico|Desconoce|Desconoce|Basico|Desconoce|Japonés|Basico
78831|2023-02-16|2024-03-02|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
90106|2023-08-31|2023-08-31|S|N|S|S|S|N|S|S|S|S|N|S|N|S|N|N|S|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Basico|Desconoce||
53657|2022-04-10|2023-09-06|S|N|S|S|S|N|S|N|N|S|N|S|S|N|N|N|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48491|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55805|2022-10-11|2022-10-11|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|S|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce||||
49649|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49435|2020-11-06|2024-02-16|S|S|N|N|S|S|N|N|N|S|N|N|S|S|N|N|S|N|N|N|N|S|Bueno|||||||
78346|2023-02-03|2023-02-03|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
56157|2022-02-07|2022-05-02|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
55215|2022-09-22|2024-02-02|S|N|S|S|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Basico|||
48292|2022-06-21|2022-06-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54714|2022-07-22|2024-03-15|S|N|N|N|S|N|N|N|S|S|N|N|N|S|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
52035|2016-04-08|2016-04-08|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
51059|2006-03-20|2006-09-11|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S||||||||
53439|2017-03-14|2018-03-20|S|N|N|N|S|N|N|N|N|S|N|S|S|N|N|N|N|N|S|N|N|N|Bueno|||||||
78928|2023-02-22|2023-02-22|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
47903|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51057|2019-10-17|2020-03-08|S|S|N|N|S|S|S|N|N|S|N|N|S|N|N|S|S|N|N|N|N|S|Basico|||||||
48042|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
47995|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55037|2021-02-12|2021-02-17|S|N|N|N|S|N|N|N|S|S|N|N|N|S|N|N|S|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48332|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52812|2018-12-05|2018-12-06|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
53851|2022-11-13|2024-02-08|S|N|N|N|S|N|N|N|N|S|N|S|N|S|N|N|N|N|N|N|N|S|Bueno|||||||
9211|2022-06-21|2022-06-21|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S||||||||
78334|2023-02-02|2023-02-02|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
30986|2022-02-07|2022-02-07|S|S|N|S|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|||||||
102605|2023-11-29|2023-11-29|S|N|N|N|S|N|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
50747|2003-04-22|2003-04-22|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51247|2005-03-23|2005-03-23|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56618|2022-11-06|2024-08-01|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
48663|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48671|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48161|2022-03-11|2023-09-28|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56001|2021-03-25|2021-03-25|S|N|N|N|S|S|N|N|N|S|N|N|S|S|S|N|N|N|N|S|N|S|Basico|Desconoce|Desconoce|Desconoce||||
55454|2022-04-12|2022-04-12|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
54024|2020-03-11|2021-02-08|S|N|N|N|S|S|S|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Basico|||
53009|2013-04-05|2013-05-02|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
